id,Gender,Age,Grade,Class,item,session,accuracy,skip,help,self,math_anxiety,buoyancy,avoidance,sc_trait,worry,sc_state,test_anxiety,math_ability_T0,trait_buoy_1,trait_buoy_2,trait_buoy_3,trait_buoy_4,trait_avoidance_1,trait_avoidance_2,trait_avoidance_3,trait_avoidance_4,trait_avoidance_5,trait_avoidance_6,trait_avoidance_7,trait_avoidance_8,trait_avoidance_9,trait_avoidance_10
mo4a02,M,NA,4,NA,77,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,89,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,70,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,13,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,12,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,94,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,29,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,17,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,9,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,45,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,63,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,95,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,33,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,87,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,40,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,62,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,72,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,44,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,34,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,50,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,2,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,48,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,78,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,6,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,96,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,68,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,65,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,5,1,1,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,91,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a02,M,NA,4,NA,51,1,0,NA,NA,NA,14,15,13,21,4,9,22,17,1,2,6,6,1,2,2,2,1,1,1,1,1,1
mo4a03,M,NA,4,NA,62,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,26,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,23,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,21,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,92,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,83,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,12,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,88,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,71,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,22,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,75,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,54,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,1,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,69,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,16,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,97,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,66,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,39,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,91,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,46,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,34,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,44,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,52,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,59,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,14,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,57,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,80,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,41,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,82,1,1,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,9,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,40,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a03,M,NA,4,NA,48,1,0,NA,NA,NA,29,15,20,26,6,11,57,12,1,6,3,5,1,3,2,4,4,1,1,2,1,1
mo4a05,M,NA,4,NA,58,1,0,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,28,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,89,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,74,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,65,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,77,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,69,1,0,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,9,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,70,1,0,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,21,1,0,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,38,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,64,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,88,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,85,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,81,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,16,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,40,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,14,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,32,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,90,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,71,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,34,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,3,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,68,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,48,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,15,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,39,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,75,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,5,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,18,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,41,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a05,M,NA,4,NA,87,1,1,NA,NA,NA,14,23,14,24,4,9,53,28,6,5,6,6,1,2,1,1,3,1,2,1,1,1
mo4a06,F,NA,4,NA,40,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,31,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,57,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,1,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,81,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,14,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,75,1,1,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,5,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,45,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,60,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,12,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,96,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,92,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,55,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,84,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,74,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,87,1,1,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,38,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,63,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,13,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,35,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,68,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,33,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,2,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,69,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,10,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,59,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,46,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,7,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,100,1,1,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,36,1,0,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a06,F,NA,4,NA,82,1,1,NA,NA,NA,20,13,23,25,4,6,46,4,2,3,4,4,2,3,4,2,3,3,1,2,1,2
mo4a07,F,NA,4,NA,33,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,93,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,88,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,11,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,56,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,55,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,79,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,25,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,84,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,90,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,26,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,48,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,37,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,96,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,7,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,43,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,42,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,61,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,74,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,52,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,12,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,9,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,38,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,40,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,78,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,97,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,59,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,53,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,23,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,65,1,0,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,17,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a07,F,NA,4,NA,20,1,1,NA,NA,NA,15,18,14,24,4,9,36,15,4,4,6,4,1,2,1,2,1,1,2,1,2,1
mo4a08,M,NA,4,NA,40,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,23,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,49,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,91,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,27,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,1,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,28,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,24,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,57,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,65,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,36,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,50,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,13,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,12,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,96,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,66,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,60,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,72,1,0,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,92,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,83,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,80,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,33,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,82,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,25,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
mo4a08,M,NA,4,NA,35,1,1,NA,NA,NA,20,17,16,25,4,9,42,18,3,5,4,5,2,2,3,2,2,1,1,1,1,1
