"id","Gender","Age","Grade","Class","item","session","accuracy","skip","help","self","math_anxiety","buoyancy","avoidance","sc_trait","worry","sc_state","math_ability_T0"
28,"F",9.9,4,2,27,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,28,1,1,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,33,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,35,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,39,1,1,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,40,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,44,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,45,1,1,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,51,1,1,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,52,1,1,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,54,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,55,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,57,1,0,NA,NA,NA,12,12,18,15,5,6,12
28,"F",9.9,4,2,4,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,6,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,8,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,10,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,12,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,15,2,0,0,1,0,12,12,18,15,5,6,12
28,"F",9.9,4,2,19,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,20,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,26,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,29,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,30,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,31,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,32,2,0,0,1,0,12,12,18,15,5,6,12
28,"F",9.9,4,2,34,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,36,2,0,1,0,0,12,12,18,15,5,6,12
28,"F",9.9,4,2,37,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,38,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,41,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,42,2,1,0,1,0,12,12,18,15,5,6,12
28,"F",9.9,4,2,43,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,46,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,47,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,48,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,49,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,50,2,0,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,53,2,1,0,1,0,12,12,18,15,5,6,12
28,"F",9.9,4,2,56,2,1,0,0,1,12,12,18,15,5,6,12
28,"F",9.9,4,2,58,2,0,1,0,0,12,12,18,15,5,6,12
28,"F",9.9,4,2,59,2,1,0,1,0,12,12,18,15,5,6,12
28,"F",9.9,4,2,60,2,0,0,0,1,12,12,18,15,5,6,12
29,"F",9.4,4,2,1,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,5,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,7,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,8,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,10,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,11,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,12,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,14,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,17,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,19,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,21,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,23,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,24,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,25,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,28,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,29,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,30,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,32,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,34,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,37,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,38,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,43,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,44,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,45,1,1,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,46,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,48,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,55,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,56,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,58,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,60,1,0,NA,NA,NA,24,17,34,33,8,8,11
29,"F",9.4,4,2,2,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,3,2,0,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,4,2,0,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,6,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,9,2,1,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,13,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,15,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,16,2,0,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,18,2,0,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,20,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,22,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,26,2,0,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,27,2,1,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,31,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,33,2,0,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,35,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,36,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,39,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,40,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,41,2,1,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,42,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,47,2,1,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,49,2,0,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,50,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,51,2,1,0,0,1,24,17,34,33,8,8,11
29,"F",9.4,4,2,52,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,53,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,54,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,57,2,0,1,0,0,24,17,34,33,8,8,11
29,"F",9.4,4,2,59,2,0,1,0,0,24,17,34,33,8,8,11
30,"M",9.8,4,2,1,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,3,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,4,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,5,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,6,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,7,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,8,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,9,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,10,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,11,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,13,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,14,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,17,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,19,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,22,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,24,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,31,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,32,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,33,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,41,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,42,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,44,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,46,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,47,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,51,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,52,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,54,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,58,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,59,1,1,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,60,1,0,NA,NA,NA,30,21,15,26,6,7,13
30,"M",9.8,4,2,2,2,0,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,12,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,15,2,0,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,16,2,1,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,18,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,20,2,1,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,21,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,23,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,25,2,0,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,26,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,27,2,1,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,28,2,0,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,29,2,1,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,30,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,34,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,35,2,0,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,36,2,1,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,37,2,1,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,38,2,1,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,39,2,1,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,40,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,43,2,0,1,0,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,45,2,1,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,48,2,0,1,0,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,49,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,50,2,0,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,53,2,1,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,55,2,0,0,1,0,30,21,15,26,6,7,13
30,"M",9.8,4,2,56,2,0,0,0,1,30,21,15,26,6,7,13
30,"M",9.8,4,2,57,2,1,0,0,1,30,21,15,26,6,7,13
31,"M",9.7,4,2,1,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,2,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,4,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,6,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,7,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,10,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,11,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,13,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,15,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,16,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,17,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,18,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,19,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,21,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,23,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,26,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,27,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,28,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,29,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,30,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,32,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,36,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,39,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,40,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,41,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,42,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,47,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,50,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,56,1,1,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,60,1,0,NA,NA,NA,16,23,24,33,4,7,19
31,"M",9.7,4,2,3,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,5,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,8,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,9,2,0,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,12,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,14,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,20,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,22,2,0,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,24,2,1,0,1,0,16,23,24,33,4,7,19
31,"M",9.7,4,2,25,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,31,2,0,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,33,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,34,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,35,2,0,0,1,0,16,23,24,33,4,7,19
31,"M",9.7,4,2,37,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,38,2,0,0,1,0,16,23,24,33,4,7,19
31,"M",9.7,4,2,43,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,44,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,45,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,46,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,48,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,49,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,51,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,52,2,0,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,53,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,54,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,55,2,0,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,57,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,58,2,1,0,0,1,16,23,24,33,4,7,19
31,"M",9.7,4,2,59,2,1,0,0,1,16,23,24,33,4,7,19
32,"F",9.8,4,2,1,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,2,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,3,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,9,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,13,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,14,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,15,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,17,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,19,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,20,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,22,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,23,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,24,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,25,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,29,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,30,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,33,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,34,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,35,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,38,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,41,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,45,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,46,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,48,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,51,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,53,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,54,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,55,1,0,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,56,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,58,1,1,NA,NA,NA,24,18,16,34,5,11,10
32,"F",9.8,4,2,4,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,5,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,6,2,0,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,7,2,0,1,0,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,8,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,10,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,11,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,12,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,16,2,0,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,18,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,21,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,26,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,27,2,1,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,28,2,0,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,31,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,32,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,36,2,0,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,37,2,1,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,39,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,40,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,42,2,0,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,43,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,44,2,0,1,0,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,47,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,49,2,1,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,50,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,52,2,0,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,57,2,1,0,0,1,24,18,16,34,5,11,10
32,"F",9.8,4,2,59,2,1,0,1,0,24,18,16,34,5,11,10
32,"F",9.8,4,2,60,2,1,0,0,1,24,18,16,34,5,11,10
33,"F",9.4,4,2,1,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,3,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,5,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,9,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,12,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,13,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,14,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,16,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,19,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,20,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,23,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,24,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,28,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,29,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,30,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,32,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,33,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,34,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,35,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,42,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,44,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,45,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,46,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,48,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,50,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,55,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,56,1,1,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,57,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,59,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,60,1,0,NA,NA,NA,24,11,33,20,10,8,8
33,"F",9.4,4,2,2,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,4,2,0,0,0,1,24,11,33,20,10,8,8
33,"F",9.4,4,2,6,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,7,2,1,0,0,1,24,11,33,20,10,8,8
33,"F",9.4,4,2,8,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,10,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,11,2,1,0,0,1,24,11,33,20,10,8,8
33,"F",9.4,4,2,15,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,17,2,1,0,0,1,24,11,33,20,10,8,8
33,"F",9.4,4,2,18,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,21,2,0,0,1,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,22,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,25,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,26,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,27,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,31,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,36,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,37,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,38,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,39,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,40,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,41,2,0,0,0,1,24,11,33,20,10,8,8
33,"F",9.4,4,2,43,2,1,0,0,1,24,11,33,20,10,8,8
33,"F",9.4,4,2,47,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,49,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,51,2,0,0,1,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,52,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,53,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,54,2,0,1,0,0,24,11,33,20,10,8,8
33,"F",9.4,4,2,58,2,0,1,0,0,24,11,33,20,10,8,8
34,"M",9.7,4,2,2,1,0,NA,NA,NA,18,16,24,28,4,8,13
